trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Used_image_1,Used_image_2,Used_image_3,Used_image_4,Used_image_5,Used_image_6,Used_image_7,Used_image_8,Unused_image_1,Unused_image_2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,welcome.started,welcome.stopped,pointer_dot_0.started,pointer_dot_0.stopped,pointer_dot_1.started,pointer_dot_1.stopped,pointer_dot_2.started,pointer_dot_2.stopped,SD_image.started,SD_image.stopped,memDisplayOnTimePractice,mem_image_0_practice,mem_image_1_practice,mem_image_2_practice,mem_image_3_practice,mem_image_4_practice,mem_image_5_practice,mem_image_6_practice,mem_image_7_practice,retention_interval_practice,retro_0_post_1_practice,change_or_no_practice,cue_location_practice,mem_display_to_test_array_duration_s,mem_display_to_cue_duration_s,routine_duration_s,array_image_1f.started,array_image_1f.stopped,array_image_2f.started,array_image_2f.stopped,array_image_3f.started,array_image_3f.stopped,array_image_4f.started,array_image_4f.stopped,array_image_5f.started,array_image_5f.stopped,array_image_6f.started,array_image_6f.stopped,array_image_7f.started,array_image_7f.stopped,array_image_8f.started,array_image_8f.stopped,pointer_dot_0b.started,pointer_dot_0b.stopped,pointer_dot_1b.started,pointer_dot_1b.stopped,pointer_dot_2b.started,pointer_dot_2b.stopped,sd_practice_resp.keys,sd_practice_resp.rt,sd_practice_resp.started,sd_practice_resp.stopped,text_10.started,text_10.stopped,conf_practice_resp.keys,conf_practice_resp.rt,conf_practice_resp.started,conf_practice_resp.stopped,image.started,image.stopped,training_trial_index,memDisplayOnTimeTraining,mem_image_0_training,mem_image_1_training,mem_image_2_training,mem_image_3_training,mem_image_4_training,mem_image_5_training,mem_image_6_training,mem_image_7_training,retro_0_post_1_training,change_or_no_training,cue_location_training,array_image_1l.started,array_image_1l.stopped,test_image_0_training,test_image_1_training,test_image_2_training,test_image_3_training,test_image_4_training,test_image_5_training,test_image_6_training,test_image_7_training,consecutive_correct_retro_short,array_image_1m.started,array_image_1m.stopped,array_image_2m.started,array_image_2m.stopped,array_image_3m.started,array_image_3m.stopped,array_image_4m.started,array_image_4m.stopped,array_image_5m.started,array_image_5m.stopped,array_image_6m.started,array_image_6m.stopped,array_image_7m.started,array_image_7m.stopped,array_image_8m.started,array_image_8m.stopped,pointer_dot_0d.started,pointer_dot_0d.stopped,pointer_dot_1d.started,pointer_dot_1d.stopped,pointer_dot_2d.started,pointer_dot_2d.stopped,reminder_training.started,reminder_training.stopped,sd_training_resp.keys,sd_training_resp.rt,sd_training_resp.started,sd_training_resp.stopped,text_15.started,text_15.stopped,conf_training_resp.keys,conf_training_resp.rt,conf_training_resp.started,conf_training_resp.stopped,text.started,text.stopped,short_interval_training_finished,training_trial_index_long_this_block,correct_retro_long_this_block,retro_trials_long_this_block,long_interval_block_finished,long_block_retro_acc,reached_criterion,run_out_of_trials,participant,mapping,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,948.7192120809996,2,7,3,6,4,9,1,5,0,1,3,962.2331135629975,None,2,7,3,0,4,9,1,5,0,964.8454616879972,None,964.8454616879972,None,964.8454616879972,None,964.8454616879972,None,964.8454616879972,None,964.8454616879972,None,964.8454616879972,None,964.8454616879972,None,963.5525570419995,964.0591385209991,963.5525570419995,964.0591385209991,963.5525570419995,964.0591385209991,None,None,left,0.7218060570012312,964.8454616879972,None,None,None,z,0.15683854499729932,965.6184989449976,None,965.7917712059971,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,980.730821803998,2,7,1,6,0,8,4,5,0,1,2,994.2477010959992,None,2,7,3,6,0,8,4,5,1,996.8733467299971,None,996.8733467299971,None,996.8733467299971,None,996.8733467299971,None,996.8733467299971,None,996.8733467299971,None,996.8733467299971,None,996.8733467299971,None,995.5671186049985,996.0736375769993,995.5671186049985,996.0736375769993,995.5671186049985,996.0736375769993,None,None,down,1.0699150170003122,996.8733467299971,None,None,None,x,0.31039812699964386,997.9928773459978,None,998.326096159999,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,985.3993711429976,4,6,3,9,2,7,1,5,1,1,0,998.91253994,None,0,6,3,9,2,7,1,5,1,1000.1387761549995,None,1000.1387761549995,None,1000.1387761549995,None,1000.1387761549995,None,1000.1387761549995,None,1000.1387761549995,None,1000.1387761549995,None,1000.1387761549995,None,1000.2319942229988,1000.7385525789978,1000.2319942229988,1000.7385525789978,1000.2319942229988,1000.7385525789978,None,None,left,1.127358768000704,1000.2319942229988,None,None,None,x,0.17831627600025968,1001.4049646450003,None,1001.6048406399968,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,988.677940360998,3,9,2,6,1,8,4,7,1,1,6,1002.1913391649978,None,3,9,2,6,1,8,0,7,1,1003.4041598939984,None,1003.4041598939984,None,1003.4041598939984,None,1003.4041598939984,None,1003.4041598939984,None,1003.4041598939984,None,1003.4041598939984,None,1003.4041598939984,None,1003.5108734469977,1004.0172472909981,1003.5108734469977,1004.0172472909981,1003.5108734469977,1004.0172472909981,None,None,left,1.024404682997556,1003.5108734469977,None,None,None,z,0.14225448800061713,1004.5770296419978,None,1004.7369847459995,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,991.8086255620001,2,9,4,6,0,8,1,5,0,1,0,1005.323470162999,None,3,9,4,6,0,8,1,5,2,1007.9491163009989,None,1007.9491163009989,None,1007.9491163009989,None,1007.9491163009989,None,1007.9491163009989,None,1007.9491163009989,None,1007.9491163009989,None,1007.9491163009989,None,1006.6429553799971,1007.149430317997,1006.6429553799971,1007.149430317997,1006.6429553799971,1007.149430317997,None,None,down,1.4821210100017197,1007.9491163009989,None,None,None,x,0.5014303300013125,1009.4818551629978,None,1010.0016397719992,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,997.0751915459987,4,9,1,5,3,6,0,7,0,1,0,1010.5881226499987,None,2,9,1,5,3,6,0,7,3,1013.2138300499973,None,1013.2138300499973,None,1013.2138300499973,None,1013.2138300499973,None,1013.2138300499973,None,1013.2138300499973,None,1013.2138300499973,None,1013.2138300499973,None,1011.9076505379999,1012.4140843069981,1011.9076505379999,1012.4140843069981,1011.9076505379999,1012.4140843069981,None,None,down,1.3053732519983896,1013.2138300499973,None,None,None,x,0.4793438630003948,1014.5599278749978,None,1015.0530749779973,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,1002.1270083359996,2,9,0,6,3,7,1,8,0,0,3,1015.6395710340003,None,2,9,0,6,3,7,1,8,4,1018.2652172889975,None,1018.2652172889975,None,1018.2652172889975,None,1018.2652172889975,None,1018.2652172889975,None,1018.2652172889975,None,1018.2652172889975,None,1018.2652172889975,None,1016.9723871219976,1017.4788371549985,1016.9723871219976,1017.4788371549985,1016.9723871219976,1017.4788371549985,None,None,left,0.3820393980022345,1018.2652172889975,None,None,None,z,0.12351285499971709,1018.6917604359987,None,1018.8383313459999,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,1005.9088746599991,2,8,4,6,0,5,3,9,1,1,4,1019.4114322690002,None,2,8,4,6,1,5,3,9,4,1020.6243449909998,None,1020.6243449909998,None,1020.6243449909998,None,1020.6243449909998,None,1020.6243449909998,None,1020.6243449909998,None,1020.6243449909998,None,1020.6243449909998,None,1020.7309263219977,1021.2374008879997,1020.7309263219977,1021.2374008879997,1020.7309263219977,1021.2374008879997,None,None,left,1.8203522900003009,1020.7309263219977,None,None,None,x,0.2984018150018528,1022.5968754059977,None,1022.9167527119971,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,1009.9907495589978,1,8,2,9,4,7,0,6,0,0,7,1023.503259060999,None,1,8,2,9,4,7,0,6,5,1026.128925789999,None,1026.128925789999,None,1026.128925789999,None,1026.128925789999,None,1026.128925789999,None,1026.128925789999,None,1026.128925789999,None,1026.128925789999,None,1024.8360823269977,1025.3425643679984,1024.8360823269977,1025.3425643679984,1024.8360823269977,1025.3425643679984,None,None,left,1.2543145499985258,1026.128925789999,None,None,None,z,0.180245109997486,1027.435037539999,None,1027.6349722449995,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,1014.7090167509996,0,6,2,7,4,5,1,8,1,0,2,1028.2214282599998,None,0,6,2,7,4,5,1,8,5,1029.4476075389975,None,1029.4476075389975,None,1029.4476075389975,None,1029.4476075389975,None,1029.4476075389975,None,1029.4476075389975,None,1029.4476075389975,None,1029.4476075389975,None,1029.5542974620002,1030.0607256639996,1029.5542974620002,1030.0607256639996,1029.5542974620002,1030.0607256639996,None,None,left,2.4369294790012646,1029.5542974620002,None,None,None,z,0.2938343640016683,1032.0333492579994,None,1032.353191762999,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1019.4256084299996,2,9,0,7,4,6,3,5,1,0,1,1032.9396834559993,None,2,9,0,7,4,6,3,5,5,1034.165879557997,None,1034.165879557997,None,1034.165879557997,None,1034.165879557997,None,1034.165879557997,None,1034.165879557997,None,1034.165879557997,None,1034.165879557997,None,1034.2591816749991,1034.7656169809998,1034.2591816749991,1034.7656169809998,1034.2591816749991,1034.7656169809998,None,None,left,0.9960875760007184,1034.2591816749991,None,None,None,z,0.2684754729998531,1035.2987530439968,None,1035.5920054939997,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1022.6652617830005,1,9,3,6,2,7,0,5,1,1,7,1036.1784210219994,None,1,9,3,6,2,7,0,4,5,1037.404672007,None,1037.404672007,None,1037.404672007,None,1037.404672007,None,1037.404672007,None,1037.404672007,None,1037.404672007,None,1037.404672007,None,1037.497914372998,1038.004386056,1037.497914372998,1038.004386056,1037.497914372998,1038.004386056,None,None,down,1.3573066349999863,1037.497914372998,None,None,None,z,0.22982915000102366,1038.8974403350003,None,1039.1506383529995,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,1026.2236158589985,4,8,1,7,2,5,3,6,0,1,5,1039.737044374,None,4,8,1,7,2,0,3,6,6,1042.3627301319975,None,1042.3627301319975,None,1042.3627301319975,None,1042.3627301319975,None,1042.3627301319975,None,1042.3627301319975,None,1042.3627301319975,None,1042.3627301319975,None,1041.069934834999,1041.5762776559968,1041.069934834999,1041.5762776559968,1041.069934834999,1041.5762776559968,None,None,down,1.5645783159998246,1042.3627301319975,None,None,None,z,0.5038014700003259,1043.9754647379996,None,1044.4952597869997,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,1031.5683458219974,3,6,0,8,2,9,4,7,0,1,7,1045.0817515179988,None,3,6,0,8,2,9,4,1,7,1047.7074091180002,None,1047.7074091180002,None,1047.7074091180002,None,1047.7074091180002,None,1047.7074091180002,None,1047.7074091180002,None,1047.7074091180002,None,1047.7074091180002,None,1046.4012011759987,1046.9076842149989,1046.4012011759987,1046.9076842149989,1046.4012011759987,1046.9076842149989,None,None,down,1.1558499189995928,1047.7074091180002,None,None,None,z,0.300310458002059,1048.9069634769985,None,1049.2267824699993,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,1036.3002763099976,2,7,3,5,1,6,0,8,0,0,0,1049.813287613997,None,2,7,3,5,1,6,0,8,8,1052.438964162,None,1052.438964162,None,1052.438964162,None,1052.438964162,None,1052.438964162,None,1052.438964162,None,1052.438964162,None,1052.438964162,None,1051.1327551369977,1051.6392712499983,1051.1327551369977,1051.6392712499983,1051.1327551369977,1051.6392712499983,None,None,left,0.6962938759970712,1052.438964162,None,None,None,z,0.21387326600233791,1053.1853094559992,None,1053.4252379159989,None,1,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,1040.495601527,3,6,2,9,0,5,4,8,0,1,3,1053.9983395739982,None,3,6,2,1,0,5,4,8,,1057.4636866,None,1057.4636866,None,1057.4636866,None,1057.4636866,None,1057.4636866,None,1057.4636866,None,1057.4636866,None,1057.4636866,None,1056.1708883779975,1056.6773256069973,1056.1708883779975,1056.6773256069973,1056.1708883779975,1056.6773256069973,None,None,down,1.3195193270003074,1057.4636866,None,None,None,z,0.4160673650003446,1058.8232070249978,None,1059.2630079859991,None,,0,1,1,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,2.1,2.2,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,1067.6309252779974,0,5,3,7,2,6,1,8,1,1,5,1081.1480480179998,None,0,5,3,7,2,4,1,8,,1083.813701834999,None,1083.813701834999,None,1083.813701834999,None,1083.813701834999,None,1083.813701834999,None,1083.813701834999,None,1083.813701834999,None,1083.813701834999,None,1083.9203621809975,1084.4267964819992,1083.9203621809975,1084.4267964819992,1083.9203621809975,1084.4267964819992,None,None,down,0.9829156100022374,1083.9203621809975,None,None,None,z,1.0686156779993325,1084.9466551279984,None,1086.0395127329975,None,,1,1,1,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.6,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,1073.1105550020002,0,6,4,9,3,5,2,8,1,1,4,1086.6126508569978,None,0,6,4,9,1,5,2,8,,1089.6781142349973,None,1089.6781142349973,None,1089.6781142349973,None,1089.6781142349973,None,1089.6781142349973,None,1089.6781142349973,None,1089.6781142349973,None,1089.6781142349973,None,1089.7848131459978,1090.2912811999995,1089.7848131459978,1090.2912811999995,1089.7848131459978,1090.2912811999995,None,None,left,1.3504569269971398,1089.7848131459978,None,None,None,x,0.25501773200085154,1091.1842021019984,None,1091.4641373699997,None,,2,1,1,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.6,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,1078.5364093969984,2,8,4,9,3,7,0,6,1,1,4,1092.0505773259974,None,2,8,4,9,1,7,0,6,,1095.1294177519994,None,1095.1294177519994,None,1095.1294177519994,None,1095.1294177519994,None,1095.1294177519994,None,1095.1294177519994,None,1095.1294177519994,None,1095.1294177519994,None,1095.222735463998,1095.7291793529985,1095.222735463998,1095.7291793529985,1095.222735463998,1095.7291793529985,None,None,left,2.200439169002493,1095.222735463998,None,None,None,x,0.47607269000218366,1097.4751954389976,None,1097.9683351319982,None,,3,1,1,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.6,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,1085.0420211749988,0,7,1,5,3,8,4,6,1,0,2,1098.554761288,None,0,7,1,5,3,8,4,6,,1101.633673471999,None,1101.633673471999,None,1101.633673471999,None,1101.633673471999,None,1101.633673471999,None,1101.633673471999,None,1101.633673471999,None,1101.633673471999,None,1101.7268593189983,1102.2333720770002,1101.7268593189983,1102.2333720770002,1101.7268593189983,1102.2333720770002,None,None,left,1.4564048110005388,1101.7268593189983,None,None,None,x,0.326274615003058,1103.2330123909996,None,1103.5795643279998,None,,4,1,1,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,1090.6501046569974,2,5,4,8,3,9,0,7,0,1,6,1104.1526645369995,None,2,5,4,8,3,9,1,7,,1107.6178785529992,None,1107.6178785529992,None,1107.6178785529992,None,1107.6178785529992,None,1107.6178785529992,None,1107.6178785529992,None,1107.6178785529992,None,1107.6178785529992,None,1106.3252315499994,1106.831630007,1106.3252315499994,1106.831630007,1106.3252315499994,1106.831630007,None,None,down,1.5893758380007057,1107.6178785529992,None,None,None,z,0.2537798249977641,1109.2574037509985,None,1109.5372991849981,None,,5,2,2,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.6,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,1096.608928704998,0,8,2,9,1,5,3,6,1,1,3,1110.1237681589992,None,0,8,2,4,1,5,3,6,,1114.1888556719969,None,1114.1888556719969,None,1114.1888556719969,None,1114.1888556719969,None,1114.1888556719969,None,1114.1888556719969,None,1114.1888556719969,None,1114.1888556719969,None,1114.295453898998,1114.801959827997,1114.295453898998,1114.801959827997,1114.295453898998,1114.801959827997,None,None,down,2.2237878659980197,1114.295453898998,None,None,None,c,0.36596486999769695,1116.5613254279997,None,1116.9478052119994,None,,6,2,2,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,1104.0212970979992,2,7,3,8,1,6,0,9,0,0,4,1117.534257170999,None,2,7,3,8,1,6,0,9,,1121.0129354829987,None,1121.0129354829987,None,1121.0129354829987,None,1121.0129354829987,None,1121.0129354829987,None,1121.0129354829987,None,1121.0129354829987,None,1121.0129354829987,None,1119.7067579239992,1120.2132316089992,1119.7067579239992,1120.2132316089992,1119.7067579239992,1120.2132316089992,None,None,left,0.4983220850008365,1121.0129354829987,None,None,None,z,0.19188073899931624,1121.5593945649998,None,1121.7726521079967,None,,7,3,3,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,112,0,112,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,1108.8454456619984,3,6,2,5,4,7,1,9,0,1,3,1122.3591521609997,None,3,6,2,0,4,7,1,9,,1125.8378152009973,None,1125.8378152009973,None,1125.8378152009973,None,1125.8378152009973,None,1125.8378152009973,None,1125.8378152009973,None,1125.8378152009973,None,1125.8378152009973,None,1124.531591191997,1125.038120191999,1124.531591191997,1125.038120191999,1124.531591191997,1125.038120191999,None,None,down,1.553452792999451,1125.8378152009973,None,None,None,x,0.450061753999762,1127.4372111079974,None,1127.903650166998,None,,8,4,4,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,113,0,113,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,1114.9754692479983,4,9,3,6,2,7,0,5,0,1,6,1128.4901501859968,None,4,9,3,6,2,7,1,5,,1131.9688233449997,None,1131.9688233449997,None,1131.9688233449997,None,1131.9688233449997,None,1131.9688233449997,None,1131.9688233449997,None,1131.9688233449997,None,1131.9688233449997,None,1130.6626145189985,1131.1690503389982,1130.6626145189985,1131.1690503389982,1130.6626145189985,1131.1690503389982,None,None,down,1.9104349589979392,1131.9688233449997,None,None,None,z,0.3191607879998628,1133.928109870998,None,1134.261249203999,None,,9,5,5,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,114,0,114,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,1121.3336896670007,0,9,3,6,1,5,4,8,0,0,2,1134.8477343469967,None,0,9,3,6,1,5,4,8,,1138.3130496509984,None,1138.3130496509984,None,1138.3130496509984,None,1138.3130496509984,None,1138.3130496509984,None,1138.3130496509984,None,1138.3130496509984,None,1138.3130496509984,None,1137.0202593229988,1137.526731668997,1137.0202593229988,1137.526731668997,1137.0202593229988,1137.526731668997,None,None,left,0.6541252299975895,1138.3130496509984,None,None,None,z,0.1477492500016524,1139.0194912539991,None,1139.192711413998,None,,10,6,6,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,1126.2639039809983,4,8,2,6,1,9,3,5,0,1,6,1139.7791611369976,None,4,8,2,6,1,9,0,5,,1143.2445162389995,None,1143.2445162389995,None,1143.2445162389995,None,1143.2445162389995,None,1143.2445162389995,None,1143.2445162389995,None,1143.2445162389995,None,1143.2445162389995,None,1141.9517210609993,1142.4581882019993,1141.9517210609993,1142.4581882019993,1141.9517210609993,1142.4581882019993,None,None,down,2.098741893998522,1143.2445162389995,None,None,None,z,0.6328612940014864,1145.390423113,None,1146.043409095997,None,,11,7,7,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,1133.1162692029975,1,9,3,7,4,8,2,6,0,1,5,1146.6298993749988,None,1,9,3,7,4,0,2,6,,1150.1086500619967,None,1150.1086500619967,None,1150.1086500619967,None,1150.1086500619967,None,1150.1086500619967,None,1150.1086500619967,None,1150.1086500619967,None,1150.1086500619967,None,1148.8023039109976,1149.3089140459997,1148.8023039109976,1149.3089140459997,1148.8023039109976,1149.3089140459997,None,None,down,1.9865144719988166,1150.1086500619967,None,None,None,z,0.21950163500150666,1152.1477823249988,None,1152.3876969039993,None,,12,8,8,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,1139.4599512290006,0,7,2,9,3,6,4,8,0,1,5,1152.9742027749999,None,0,7,2,9,3,1,4,8,,1156.4394934019983,None,1156.4394934019983,None,1156.4394934019983,None,1156.4394934019983,None,1156.4394934019983,None,1156.4394934019983,None,1156.4394934019983,None,1156.4394934019983,None,1155.1466603659974,1155.653179820998,1155.1466603659974,1155.653179820998,1155.1466603659974,1155.653179820998,None,None,down,2.071816719999333,1156.4394934019983,None,None,None,x,0.5445377770010964,1158.5587487470002,None,1159.118485584997,None,,13,9,9,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
